video_id,start_time,end_time,action,split,idx
G6jdb0gs9JM,79,89,people shuffling,train,60507
G6lCN5WtHGQ,194,204,people eating apple,train,60508
G6nSnVQCxBQ,95,105,elephant trumpeting,train,60509
G6o7HdAx9cw,250,260,sheep bleating,train,60510
G6p5tYI6EKE,10,20,driving motorcycle,train,60511
G6qSoQNrFaI,30,40,playing clarinet,train,60512
G6qy3sekPTg,19,29,mynah bird singing,train,60513
G6sxdejGOqw,100,110,eating with cutlery,test,60514
G6tjew7CMto,0,10,pigeon dove cooing,train,60515
G6v8ud4SQUE,0,10,chicken crowing,train,60516
G6wAGEOTWko,30,40,baby crying,train,60517
G6wGo168VW8,3,13,yodelling,train,60518
G6wGo168VW8,35,45,yodelling,train,60519
G6wr3_nIRdk,60,70,playing trumpet,train,60520
G6xEMomPpDA,268,278,arc welding,train,60521
G6z6Nx9HJog,5,15,people sneezing,train,60522
G6z6Nx9HJog,292,302,people sneezing,train,60523
G6zobz9GTuc,21,31,volcano explosion,train,60524
G73Rm7TVeXc,0,10,cat hissing,train,60525
G78pfB2Ai8k,94,104,dog howling,train,60526
G7B3_neNltY,40,50,playing banjo,train,60527
G7DeQbTzPE8,123,133,playing hockey,train,60528
G7DeQbTzPE8,158,168,playing hockey,train,60529
G7E7D2Z_Juo,70,80,people burping,train,60530
G7F8HVNw1lI,69,79,scuba diving,train,60531
G7F8HVNw1lI,81,91,scuba diving,train,60532
G7Fr50rWppo,40,50,train wheels squealing,test,60533
G7G-KoNpLSA,30,40,playing harp,train,60534
G7G6lNKYMf0,30,40,printer printing,train,60535
G7IRrV4fNpU,191,201,tractor digging,test,60536
G7IUTroCggA,50,60,police car (siren),train,60537
G7Ijhvb_fbU,18,28,hail,train,60538
G7JFyw4L_7A,70,80,toilet flushing,test,60539
G7LFtvgGVuk,34,44,hammering nails,train,60540
G7MdRJf7kMo,31,41,strike lighter,test,60541
G7N9L5YuPRo,212,222,fire crackling,train,60542
G7N9L5YuPRo,1084,1094,fire crackling,train,60543
G7NdieFSA8s,120,130,opening or closing drawers,train,60544
G7PSYtBShKg,68,78,beat boxing,train,60545
G7RgN9ijwE4,2,12,people babbling,train,60546
G7SXzyjiKpw,30,40,pigeon dove cooing,train,60547
G7StfbQcxDU,6,16,lions roaring,train,60548
G7StfbQcxDU,41,51,lions roaring,train,60549
G7UG3TfhNWs,123,133,hammering nails,train,60550
G7VfxwOZiaY,360,370,driving buses,train,60551
G7WDLRh7OKg,0,10,baltimore oriole calling,train,60552
G7WDLRh7OKg,3,13,bird chirping tweeting,train,60553
G7Wxl01ZbZ4,308,318,people whistling,train,60554
G7Wxl01ZbZ4,347,357,people whistling,train,60555
G7ZE5J9gHMQ,150,160,engine accelerating revving vroom,test,60556
G7ZSvxpF_x4,18,28,playing snare drum,train,60557
G7cOz-EnKVg,30,40,playing violin fiddle,train,60558
G7jI9kEVYHU,114,124,slot machine,train,60559
G7kwaeWhciQ,0,10,playing bongo,train,60560
G7kwaeWhciQ,31,41,playing bongo,train,60561
G7mAdYNBbVY,11,21,playing badminton,train,60562
G7nC-XshpAQ,2,12,sheep bleating,train,60563
G7qe64jM9zs,200,210,railroad car train wagon,test,60564
G7r0WsOxXf8,10,20,playing harp,train,60565
G7sT3WLId6Q,2,12,magpie calling,train,60566
G7sT3WLId6Q,79,89,magpie calling,train,60567
G7szS53-WZk,22,32,strike lighter,test,60568
G7uIpylbIK4,30,40,dog whimpering,train,60569
G7vXKtePlGM,0,10,dog baying,train,60570
G7yb0XoKgTg,30,40,playing violin fiddle,train,60571
G8-dOm7-WEI,5,15,bird chirping tweeting,train,60572
G801OCDezj0,1,11,heart sounds heartbeat,train,60573
G84gNxtySfM,97,107,people burping,train,60574
G85drnAU28g,179,189,playing snare drum,train,60575
G85drnAU28g,331,341,playing snare drum,train,60576
G880gxjj9dI,30,40,dog whimpering,test,60577
G8BSfIQcDI0,120,130,dog barking,train,60578
G8Ddeq2-enY,80,90,playing cymbal,train,60579
G8DtaVDQl64,67,77,people eating crisps,train,60580
G8DtaVDQl64,145,155,people eating crisps,train,60581
G8GB2kWJXfw,214,224,playing darts,train,60582
G8GB2kWJXfw,269,279,playing darts,train,60583
G8GLUoEFiOY,60,70,child speech kid speaking,train,60584
G8HTBuHV1WU,102,112,bird wings flapping,train,60585
G8JbjG_MDtY,30,40,pigeon dove cooing,train,60586
G8NuOLfZ5s8,260,270,thunder,train,60587
G8RQ3a2arBg,247,257,cattle mooing,train,60588
G8RVnKABX3s,30,40,people sneezing,train,60589
G8SbpJ6rKh8,240,250,subway metro underground,train,60590
G8UhLsP2_Vs,14,24,opening or closing car doors,train,60591
G8UhLsP2_Vs,27,37,opening or closing car doors,train,60592
G8VETC-kEio,49,59,bathroom ventilation fan running,test,60593
G8_p3pbZef4,96,106,foghorn,train,60594
G8_p3pbZef4,132,142,foghorn,train,60595
G8aHV-F9Ko4,52,62,hail,train,60596
G8aHV-F9Ko4,88,98,hail,train,60597
G8fHY-S1rs0,87,97,playing electronic organ,train,60598
G8fHY-S1rs0,155,165,playing electronic organ,train,60599
G8gJM-MDxug,10,20,goat bleating,train,60600
G8jg_vWhaE8,30,40,playing harp,train,60601
G8krleKVWa4,1,11,playing double bass,train,60602
G8o4P-aM8UE,85,95,planing timber,test,60603
G8o4P-aM8UE,196,206,planing timber,test,60604
G8q-Ncrj8VI,90,100,police car (siren),train,60605
G8tT-uKj3Ls,15,25,goose honking,train,60606
G8tT-uKj3Ls,29,39,goose honking,train,60607
G8vMmO2eTDk,19,29,dog howling,train,60608
G8vMmO2eTDk,34,44,dog howling,train,60609
G8vMtilpNgE,9,19,francolin calling,train,60610
G8vMtilpNgE,21,31,francolin calling,train,60611
G8wKpWBUTmI,30,40,motorboat speedboat acceleration,train,60612
G8wWb0_AIds,30,40,female speech woman speaking,train,60613
G8xkWFltAKk,40,50,turkey gobbling,train,60614
G8xnyGDi6-M,30,40,playing harpsichord,train,60615
G93_g41lh7U,32,42,dog growling,test,60616
G942kzM1_gw,50,60,cat purring,train,60617
G942kzM1_gw,120,130,cat purring,train,60618
G94vfIty5Lw,30,40,orchestra,train,60619
G96D_cXAWMQ,115,125,police car (siren),train,60620
G99BlcTpE-w,109,119,playing darts,train,60621
G99ffN15fbs,495,505,police radio chatter,train,60622
G9AKWSzZtWI,30,40,people eating,train,60623
G9BggOqkriw,30,40,wind noise,train,60624
G9F38sObAns,25,35,playing harpsichord,train,60625
G9F38sObAns,65,75,playing harpsichord,train,60626
G9G0dl90ipo,145,155,people burping,train,60627
G9ILZwdZTd8,43,53,slot machine,train,60628
G9Kshu9BNW0,42,52,playing tabla,train,60629
G9L79GJE4jk,513,523,playing oboe,train,60630
G9L79GJE4jk,912,922,playing oboe,train,60631
G9LcLZzEZ58,30,40,rowboat canoe kayak rowing,train,60632
G9MaQb-NQT8,89,99,people sneezing,train,60633
G9MaQb-NQT8,146,156,people sneezing,train,60634
G9Nq91EYkf4,30,40,fireworks banging,train,60635
G9QiJ0r2KM8,1134,1144,playing snare drum,train,60636
G9XWaBw6IMQ,72,82,dog growling,train,60637
G9XfEoNvHkA,42,52,chinchilla barking,test,60638
G9XrVBaVibg,27,37,firing muskets,train,60639
G9Y3AcJKQ-I,50,60,playing oboe,train,60640
G9Y3AcJKQ-I,314,324,playing oboe,train,60641
G9aFGxVDHdQ,30,40,ocean burbling,train,60642
G9aRxhSuJus,6,16,magpie calling,train,60643
G9aRxhSuJus,41,51,magpie calling,train,60644
G9czsuzbEWg,86,96,playing steelpan,train,60645
G9czsuzbEWg,486,496,playing steelpan,train,60646
G9dzSp_hGbA,0,10,chainsawing trees,train,60647
G9ezMnDioco,24,34,spraying water,test,60648
G9fePINE3lU,8,18,frog croaking,train,60649
G9fePINE3lU,26,36,frog croaking,train,60650
G9jeRNWP3QM,54,64,dog growling,train,60651
G9jeRNWP3QM,86,96,dog growling,train,60652
G9jjwAmnCfs,6,16,cell phone buzzing,train,60653
G9mza6cDNEU,10,20,playing banjo,train,60654
G9pz_GVUKQw,80,90,playing synthesizer,train,60655
G9qDt88u678,0,10,reversing beeps,train,60656
G9r8MG2UKHg,24,34,wind rustling leaves,train,60657
G9r8MG2UKHg,92,102,wind rustling leaves,train,60658
G9s_EoWy12A,0,10,basketball bounce,train,60659
G9sf8JS3OtA,520,530,playing bongo,train,60660
G9vPQLD4W1M,84,94,tap dancing,train,60661
G9vxeHobkfU,58,68,ice cracking,test,60662
G9w7PEhYb84,57,67,playing bongo,train,60663
G9w7PEhYb84,69,79,playing bongo,train,60664
G9wJVeiriD0,30,40,female singing,train,60665
G9z_kmKG2PM,19,29,canary calling,train,60666
G9z_kmKG2PM,51,61,canary calling,train,60667
G9ziXapMLe8,30,40,playing banjo,train,60668
GA5NDRNryxQ,7,17,rowboat canoe kayak rowing,train,60669
GA5llS6bq5Y,105,115,skiing,test,60670
GA5wmYbAN-0,67,77,sea lion barking,train,60671
GA5wmYbAN-0,96,106,sea lion barking,train,60672
GA79f3NE82k,20,30,engine accelerating revving vroom,train,60673
GA8BMHD6z_Y,139,149,police radio chatter,train,60674
GA8BMHD6z_Y,198,208,police radio chatter,train,60675
GA9PW6Kt0LU,30,40,playing double bass,train,60676
GABSrT68Gqg,30,40,playing drum kit,train,60677
GABvhkWTSzQ,30,40,pigeon dove cooing,train,60678
GAFJeF_AqZA,37,47,hail,train,60679
GAFJeF_AqZA,86,96,hail,train,60680
GAGj5IXpSQ8,34,44,people burping,train,60681
GAH3z1JaXeU,908,918,rope skipping,train,60682
GAJ_b1F11rI,11,21,driving snowmobile,train,60683
GAKUJVqdq3M,268,278,foghorn,test,60684
GAKoA8ng5-M,178,188,arc welding,train,60685
GANNwYdSz1Y,310,320,stream burbling,train,60686
GAPamRQg0FE,170,180,playing trumpet,train,60687
GAPamRQg0FE,194,204,playing trumpet,train,60688
GAUHtAIwY0M,44,54,tap dancing,train,60689
GAXUTQ0nIqY,15,25,typing on typewriter,train,60690
GAYuvAVJJDI,47,57,playing bongo,train,60691
GAYuvAVJJDI,70,80,playing bongo,train,60692
GAfwUnaYfI0,320,330,eating with cutlery,train,60693
GAi7PmpjSww,72,82,footsteps on snow,test,60694
GAkXFcf_PNc,7,17,people booing,train,60695
GAkuSNg2OS0,30,40,horse clip-clop,train,60696
GAljz_gsNA8,0,10,air horn,train,60697
GApDPdBu3gY,24,34,yodelling,train,60698
GApPSh9P5Qw,30,40,playing flute,train,60699
GAtaAwXgYME,130,140,playing french horn,train,60700
GAvoeE1hPrk,28,38,ice cracking,train,60701
GAvoeE1hPrk,38,48,ice cracking,train,60702
GAwkL_8WNm0,410,420,people slurping,train,60703
GAwkL_8WNm0,439,449,people slurping,train,60704
GAx6G4XkrLs,797,807,striking pool,train,60705
GAzV0ICRcO4,60,70,arc welding,train,60706
GAzV0ICRcO4,111,121,arc welding,train,60707
GB-8s2O726U,0,10,chicken crowing,train,60708
GB1RWafsF_c,0,10,people farting,train,60709
GB1RWafsF_c,29,39,people farting,train,60710
GB255F1gppU,30,40,rowboat canoe kayak rowing,train,60711
GB2DsmgH4Sg,270,280,subway metro underground,train,60712
GB4zmWN0KxE,62,72,people giggling,test,60713
GB5BXEDbJJk,558,568,splashing water,train,60714
GB5BXEDbJJk,569,579,splashing water,train,60715
GB6lcqfxO_k,39,49,beat boxing,train,60716
GBAHyVgh184,14,24,playing tabla,train,60717
GBAHyVgh184,26,36,playing tabla,train,60718
GBAixqjqiJA,201,211,skiing,train,60719
GBEjf1KM80c,110,120,driving motorcycle,train,60720
GBFAkHGUDWQ,30,40,playing violin fiddle,train,60721
GBIJV3F6dGM,0,10,driving buses,train,60722
GBIlVSQ5UGQ,49,59,car engine starting,train,60723
GBLKj2d0iC4,30,40,playing theremin,test,60724
GBMX90cdb0E,159,169,playing didgeridoo,train,60725
GBNzpTa5FxA,424,434,chicken crowing,train,60726
GBNzpTa5FxA,617,627,chicken crowing,train,60727
GBRNr1ULF48,150,160,playing drum kit,train,60728
GBTh4O-_wjM,384,394,playing mandolin,train,60729
GBUSPti0lm0,30,40,wind noise,train,60730
GBVtcR1_cCU,16,26,baby crying,train,60731
GBWXpqQuX3M,216,226,playing mandolin,train,60732
GBWXpqQuX3M,234,244,playing mandolin,train,60733
GBZSUAYynAg,23,33,playing theremin,train,60734
GBZSUAYynAg,47,57,playing theremin,train,60735
GB_lCwieXTc,420,430,ambulance siren,test,60736
GBab_CcdSQs,0,10,fire truck siren,train,60737
GBab_CcdSQs,28,38,fire truck siren,train,60738
GBbTTPGF-aA,57,67,tap dancing,train,60739
GBcF0Wdfv20,170,180,playing piano,train,60740
GBe40Cqyq9E,30,40,motorboat speedboat acceleration,train,60741
GBeXC_oWlv8,60,70,chicken clucking,train,60742
GBf5DgubSuE,30,40,wind noise,train,60743
GBf7qwVhnss,30,40,playing trombone,train,60744
GBfX-GJnQFQ,30,40,people sniggering,train,60745
GBfkUYUF4b0,127,137,playing sitar,train,60746
GBfkUYUF4b0,236,246,playing sitar,train,60747
GBgIWjR-Iok,204,214,missile launch,train,60748
GBifExKnaWI,1,11,opening or closing car electric windows,test,60749
GBifExKnaWI,12,22,opening or closing car electric windows,test,60750
GBixjQcF0GE,8,18,playing guiro,train,60751
GBixjQcF0GE,19,29,playing guiro,train,60752
GBkMRd76poA,5,15,playing squash,train,60753
GBoFuIPy60I,50,60,slot machine,train,60754
GBqTXMlwkUE,157,167,playing gong,train,60755
GBqTXMlwkUE,215,225,playing gong,train,60756
GBwocpqII50,91,101,singing bowl,train,60757
GBx6m4REh1Q,50,60,playing bass guitar,train,60758
GBydnG4HvX0,87,97,playing didgeridoo,train,60759
GC1ajVlK-ek,50,60,railroad car train wagon,test,60760
GC7VnRuKqzA,34,44,railroad car train wagon,train,60761
GC7_u7e1Ajw,62,72,people eating crisps,train,60762
GC7_u7e1Ajw,99,109,people eating crisps,train,60763
GCAxjhwkCBw,30,40,mouse pattering,train,60764
GCCJV53zu3w,90,100,playing hammond organ,test,60765
GCDRNc3gP2E,12,22,volcano explosion,train,60766
GCDWVj9BjU8,12,22,lions roaring,test,60767
GCD_UTHQep8,1,11,cat caterwauling,train,60768
GCD_UTHQep8,34,44,cat caterwauling,train,60769
GCFITdhrss8,40,50,machine gun shooting,train,60770
GCO64vfc0xU,90,100,mouse clicking,train,60771
GCO9y8PWSFg,396,406,shot football,test,60772
GCRNJuqhJlM,30,40,sailing,train,60773
GCTARwLb0LM,30,40,vehicle horn car horn honking,train,60774
GCUgxsGRRUI,29,39,pheasant crowing,train,60775
GCUgxsGRRUI,39,49,pheasant crowing,train,60776
GCVw4MarbJE,470,480,wind noise,test,60777
GC_9fnmUOeg,480,490,playing trumpet,train,60778
GCgqu9lh_Ng,495,505,tornado roaring,train,60779
GCgqu9lh_Ng,773,783,tornado roaring,train,60780
GCmrXfNcdEg,30,40,people crowd,train,60781
GCo2uCLXvhk,30,40,bee wasp etc_ buzzing,test,60782
GCpei0WPaFo,30,40,sailing,train,60783
GCqpMh614fo,399,409,roller coaster running,train,60784
GCtgditd9Ao,312,322,alarm clock ringing,train,60785
GCtgditd9Ao,394,404,alarm clock ringing,train,60786
GCutEKMe9oY,487,497,playing darts,train,60787
GCvcNamSLkE,210,220,race car auto racing,train,60788
GCwUX8jj57o,156,166,dog baying,test,60789
GD-RIdWt6Xs,30,40,playing cello,train,60790
GD1vgJwYR4Q,30,40,male speech man speaking,test,60791
GD3bzCHkpTA,82,92,playing clarinet,train,60792
GD4lFp1-3oE,30,40,motorboat speedboat acceleration,train,60793
GD5UQpP8mNc,170,180,using sewing machines,train,60794
GD6qnSc1qe0,0,10,people burping,train,60795
GD8VToBOzNw,143,153,playing sitar,train,60796
GD8XWhkFC50,30,40,people sniggering,test,60797
GD8aF9jc1C8,19,29,running electric fan,test,60798
GD8aF9jc1C8,33,43,running electric fan,test,60799
GD8dVFZaWNU,30,40,skateboarding,train,60800
GDD8KMVEWyU,30,40,people whistling,train,60801
GDDDe4v0IQo,222,232,hammering nails,test,60802
GDDsgIa34qc,9,19,foghorn,train,60803
GDDsgIa34qc,42,52,foghorn,train,60804
GDEEav_JfL0,20,30,police car (siren),train,60805
GDJet-KlQLU,372,382,playing sitar,train,60806
GDJet-KlQLU,383,393,playing sitar,train,60807
GDJuKkp6dM4,180,190,playing bass guitar,train,60808
GDNkZsfjkbo,30,40,raining,train,60809
GDP1DgI04hI,29,39,horse clip-clop,train,60810
GDQjuDpqnJI,30,40,wind noise,train,60811
GDRyQYMXYDU,30,40,sailing,train,60812
GDXalnUbHYY,31,41,ferret dooking,test,60813
GDapwvRmIbA,6,16,playing sitar,train,60814
GDapwvRmIbA,17,27,playing sitar,train,60815
GDcCGVceEt8,135,145,civil defense siren,train,60816
GDelmfzfduE,63,73,playing timpani,train,60817
GDelmfzfduE,83,93,playing timpani,train,60818
GDiQsPf7EmY,34,44,playing volleyball,train,60819
GDinP1XsG_s,670,680,people slurping,train,60820
GDnOPCRWYsg,118,128,skiing,train,60821
GDotPfrIssQ,3,13,mosquito buzzing,train,60822
GDpUS5fvvq0,210,220,people crowd,test,60823
GDs-CFuDCSc,460,470,using sewing machines,train,60824
GDs3M_s4enE,90,100,police car (siren),train,60825
GDu0d9CMo-s,0,10,goose honking,train,60826
GDvycHbUtsk,44,54,bowling impact,train,60827
GDwymtFLxG0,25,35,electric grinder grinding,train,60828
GDxSTSlQOEE,61,71,pheasant crowing,train,60829
GDxSTSlQOEE,92,102,pheasant crowing,train,60830
GE-18nJPQzY,24,34,playing sitar,train,60831
GE-18nJPQzY,34,44,playing sitar,train,60832
GE4OEKQO6Dw,30,40,using sewing machines,train,60833
GE4hyqDFMH0,2,12,coyote howling,train,60834
GE4hyqDFMH0,12,22,coyote howling,train,60835
GE6S9oIi0Bc,222,232,spraying water,train,60836
GE6S9oIi0Bc,247,257,spraying water,train,60837
GE6eG121KaA,315,325,playing saxophone,train,60838
GE8kN-X0h5M,0,10,dog whimpering,train,60839
GE9HJJduEyM,37,47,playing tympani,train,60840
GE9HJJduEyM,55,65,playing tympani,train,60841
GEA2O3wMrro,2,12,duck quacking,train,60842
GEA2O3wMrro,14,24,duck quacking,train,60843
GEAZn65ZFlk,25,35,baby babbling,train,60844
GEAZn65ZFlk,39,49,baby babbling,train,60845
GEBDw8f5nM0,30,40,motorboat speedboat acceleration,train,60846
GEBMPrzW0NI,30,40,male speech man speaking,train,60847
GEBwIdRRhEg,0,10,driving motorcycle,train,60848
GEFv6l1XtQI,91,101,hammering nails,train,60849
GEL7JhHm1go,30,40,pigeon dove cooing,train,60850
GEMVGHoenXM,22,32,basketball bounce,train,60851
GEOvdsvnnIM,0,10,people screaming,train,60852
GEQBizds5T4,67,77,bowling impact,train,60853
GEQBizds5T4,95,105,bowling impact,train,60854
GESrnHr-SjU,21,31,owl hooting,test,60855
GEThMNr8pxk,90,100,people sobbing,train,60856
GEWK9pDM31g,64,74,writing on blackboard with chalk,train,60857
GEWK9pDM31g,91,101,writing on blackboard with chalk,train,60858
GEXBt_eRZXM,65,75,fly housefly buzzing,train,60859
GEZofK3iWv8,23,33,scuba diving,train,60860
GEZofK3iWv8,37,47,scuba diving,train,60861
GE_GdFha3xo,13,23,coyote howling,train,60862
GEaOWeaSBOs,90,100,driving buses,train,60863
GEkzJkGqAMM,50,60,vacuum cleaner cleaning floors,train,60864
GEmddTsrEuc,22,32,airplane flyby,train,60865
GEsZhWt7N7I,84,94,playing trombone,train,60866
GEsZhWt7N7I,127,137,playing trombone,train,60867
GEu7shXa1P8,30,40,helicopter,train,60868
GEwEOl3uxC4,250,260,fireworks banging,test,60869
GEwqjzwyM04,230,240,playing violin fiddle,train,60870
GEx11PaDZZs,130,140,female speech woman speaking,train,60871
GF-3c8hBi9I,120,130,playing vibraphone,train,60872
GF0TW9afvTU,266,276,sharpen knife,train,60873
GF0TW9afvTU,344,354,sharpen knife,train,60874
GF28oWFmRVg,189,199,playing darts,train,60875
GF3si44-kjg,139,149,planing timber,train,60876
GF5-U7HCxCg,14,24,mouse squeaking,train,60877
GF60tED7Qv0,162,172,tractor digging,train,60878
GF6o-pLcODw,167,177,heart sounds heartbeat,train,60879
GF6o-pLcODw,380,390,heart sounds heartbeat,train,60880
GF7lLybxfc0,25,35,black capped chickadee calling,train,60881
GF7lLybxfc0,48,58,black capped chickadee calling,train,60882
GF85LzN2C0k,30,40,duck quacking,train,60883
GF8qYRPhy0U,18,28,chicken clucking,train,60884
GFBVXZF3sj8,5,15,woodpecker pecking tree,train,60885
GFDQThXnzaM,30,40,goose honking,train,60886
GFH14s8RGpU,0,10,driving motorcycle,train,60887
GFLTUtV6Pgo,201,211,lathe spinning,train,60888
GFOla2sZ1oM,82,92,playing double bass,train,60889
GFOla2sZ1oM,93,103,playing double bass,train,60890
GFQAx2kMw5s,157,167,civil defense siren,train,60891
GFQPq745jII,80,90,lawn mowing,train,60892
GFUbaRULCJo,17,27,cattle mooing,train,60893
GFUqS6QbLgY,377,387,plastic bottle crushing,train,60894
GFUqS6QbLgY,405,415,plastic bottle crushing,train,60895
GFWQkd82WRg,350,360,playing snare drum,train,60896
GF_XrtDGRNc,236,246,people eating noodle,train,60897
GF_XrtDGRNc,263,273,people eating noodle,train,60898
GFd54JPHctE,0,10,pheasant crowing,train,60899
GFd54JPHctE,12,22,pheasant crowing,train,60900
GFdzsaZqZjQ,51,61,tap dancing,train,60901
GFf7b8K1W0Y,30,40,playing harpsichord,train,60902
GFiFgEOFl_k,433,443,squishing water,test,60903
GFkB9Par4M8,580,590,chainsawing trees,test,60904
GFl5e5LX5pc,65,75,black capped chickadee calling,train,60905
GFl5e5LX5pc,373,383,black capped chickadee calling,train,60906
GFplukkkLnw,30,40,playing violin fiddle,train,60907
GFqMf1EK_GU,480,490,people sniggering,train,60908
GFsnL0wrdK0,16,26,cricket chirping,train,60909
GFsnL0wrdK0,27,37,cricket chirping,train,60910
GFu1aN6A-Jc,5,15,wind rustling leaves,train,60911
GFu1aN6A-Jc,272,282,wind rustling leaves,train,60912
GFv1KXqTEZc,15,25,hail,train,60913
GG-v8-4KN-k,30,40,chicken clucking,train,60914
GG2JZbsl3gU,10,20,people screaming,train,60915
GG4YZfdlUhg,0,10,playing accordion,train,60916
GG4ngwNK8ac,114,124,firing muskets,train,60917
GG5YhszoD2M,0,10,crow cawing,train,60918
GG5YhszoD2M,10,20,crow cawing,train,60919
GG6XkHATIyw,90,100,playing bass guitar,test,60920
GG7kXIl0MlA,10,20,people booing,train,60921
GG9PPWgL164,26,36,singing bowl,train,60922
GGAKfBNT8oA,146,156,playing tabla,train,60923
GGAKfBNT8oA,289,299,playing tabla,train,60924
GGB-u6GvB1E,44,54,scuba diving,train,60925
GGB-u6GvB1E,103,113,scuba diving,train,60926
GGCWmdNMr0Y,250,260,eating with cutlery,train,60927
GGE4j6rb-tA,30,40,ambulance siren,train,60928
GGEMtYn7Ytc,30,40,ocean burbling,train,60929
GGHhYzhaIgI,300,310,playing harmonica,test,60930
GGNNDRirabQ,44,54,playing theremin,train,60931
GGNNDRirabQ,99,109,playing theremin,train,60932
GGPk4WuzNlQ,11,21,car engine knocking,train,60933
GGPyFwVZLdc,144,154,cheetah chirrup,train,60934
GGPyFwVZLdc,197,207,cheetah chirrup,train,60935
GGUBreY-6J8,66,76,playing electronic organ,train,60936
GGUBreY-6J8,205,215,playing electronic organ,train,60937
GGVJ4517Ypo,1,11,woodpecker pecking tree,train,60938
GGVeTZUthhM,330,340,playing cymbal,train,60939
GGXkjwNZD0g,0,10,barn swallow calling,train,60940
GGZ0HfO87zE,290,300,orchestra,train,60941
